id,type,location,area,bedroom,bathroom,garage,condominium,price,latitude,longitude
2537324004,Casa,"Avenida Belo Horizonte, 0 - Residencial Santa Rita, Pouso Alegre - MG",340,5,6,6,,R$ 1.200.000,-22.223582,-45.934907
2537754718,Apartamento,"Rua Joaquim Pedro da Silveira, 774 - Centro, Pouso Alegre - MG",150,3,2,1,,R$ 650.000,-22.223582,-45.934907
2467070586,Parque,"Avenida Arnaldo Felipe Sbruzzi, 275 - Piracangagua, Taubaté - SP",40,2,1,1,,R$ 154.490,-23.036001,-45.54607
2525438699,Casa,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",200,3,2,2,,R$ 1.100.000,-22.258217,-45.930035
2535852197,Casa,"Avenida Prefeito Olavo Gomes de Oliveira, 0 - Residencial Santa Rita, Pouso Alegre - MG",140,3,2,2,,R$ 420.000,-22.223582,-45.934907
2538264877,Casa,"Parque Real, Pouso Alegre - MG",190,4,2,4,,R$ 500.000,-22.223582,-45.934907
2535248108,Casa,"Avenida José Aurélio Garcia, 0 - Colina de Santa Barbara, Pouso Alegre - MG",310,4,5,4,,R$ 1.300.000,-22.227504,-45.950274
2518442253,Casa,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",306,3,3,4,,R$ 1.300.000,-22.258217,-45.930035
2536454038,Apartamento,"Fatima II, Pouso Alegre - MG",120,3,1,2,,R$ 630.000,-25.557312,-54.603934
2532729431,Supreme,"Rua Rivaldo Valério, 21 - Loteamento Residencial e Comercial Bosque Flamboyant, Taubaté - SP",362,4,6,5,,R$ 1.895.000,-23.036001,-45.54607
2537753399,Apartamento,"Rua Benedita Alves Funchal, 25 - Jardim Guanabara, Pouso Alegre - MG",75,3,2,1,,R$ 390.000,-22.223582,-45.934907
2536454040,Casa,"Jardim Primavera, Pouso Alegre - MG",200,3,2,2,,R$ 690.000,-22.223582,-45.934907
2535742788,Apartamento,"Centro, Pouso Alegre - MG",150,3,2,1,R$ 680,R$ 770.000,-22.223582,-45.934907
2537754555,Apartamento,"Avenida Coronel Armando Rubens Storino - Residencial Santa Rita, Pouso Alegre - MG",69,2,2,2,,R$ 280.000,-22.223582,-45.934907
1041577261,Lote/Terreno,"Avenida Prefeito Olavo Gomes de Oliveira, 3260 - Jardim Aureliano, Pouso Alegre - MG",9640,,,,,R$ 8.000.000,-22.276755,-45.919461
2536455294,Casa,"Saúde, Pouso Alegre - MG",216,3,2,2,,R$ 580.000,-22.223582,-45.934907
2536989203,PIEMONT,"Rua Afonso Serafim, 100 - Barranco, Taubaté - SP",154-197,3,3-4,5,,R$ 753.500,-23.078886,-52.466668
2535905851,Casa,"Residencial Morumbi II, Pouso Alegre - MG",141,4,2,4,,R$ 290.000,-22.00152,-47.897754
2537755380,Apartamento,"Rua Dante Cincoetti, 32 - Santa Rita, Pouso Alegre - MG",71,2,2,2,,R$ 350.000,-17.871074,-44.171024
2537937609,Casa,"Rua Euclides Nunes de Oliveira, 80 - Pousada dos Campos, Pouso Alegre - MG",258,3,3,3,,R$ 1.200.000,-22.223582,-45.934907
2535428406,Casa,"Avenida Maria da Glória Campos - Residencial Santa Rita, Pouso Alegre - MG",500,4,5,6,,R$ 1.800.000,-22.223582,-45.934907
2523894462,Casa,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",287,3,2,3,,R$ 1.200.000,-22.258217,-45.930035
2536453247,Apartamento,"Residencial Parque dos Fontes, Pouso Alegre - MG",65,2,2,1,,R$ 265.000,-22.223582,-45.934907
2479220780,Residencial,"Rua Expedicionário José Franco de Macedo - Penha, Bragança Paulista - SP",140,,,,,,-22.951124,-46.520081
2535861414,Fazenda/Sítio/Chácara,"Rua Bom Jesus, 0 - Residencial Santa Rita, Pouso Alegre - MG",400,4,5,10,,R$ 1.600.000,-22.223582,-45.934907
2537755378,Casa,"Rua Cotinha Junqueira, 225 - Altaville, Pouso Alegre - MG",303,4,5,2,,R$ 1.050.000,-22.216769,-45.933424
2537939109,Apartamento,"Rua Anna Maria Beraldo, 1 - Residencial Santa Rita, Pouso Alegre - MG",144,3,1,2,,R$ 700.000,-22.223582,-45.934907
2537805688,Apartamento,"Rua Anna Maria Beraldo, 7 - Residencial Santa Rita, Pouso Alegre - MG",92,3,2,2,,R$ 420.000,-22.223582,-45.934907
2535741390,Apartamento,"Cruzeiro do Sul, Pouso Alegre - MG",200,3,2,,,R$ 420.000,-7.611057,-72.682291
2535743086,Casa,"Colina de Santa Barbara, Pouso Alegre - MG",240,3,2,3,,R$ 900.000,-22.223582,-45.934907
2480939078,Residencial,"Avenida Gaspar Vaz da Cunha - Caixa D Agua, Taubaté - SP",40,2,1,1,,R$ 149.490,-23.036001,-45.54607
2537754714,Casa,"Rua Serra de São Domingos, 1 - Residencial Serra Morena, Pouso Alegre - MG",180,3,2,2,,R$ 700.000,-22.223582,-45.934907
2537755283,Casa,"Rua Antônio da Costa Braga, 654 - Fatima, Pouso Alegre - MG",450,3,6,4,,R$ 2.300.000,-22.223582,-45.934907
2536933576,Casa,"Buritis, Pouso Alegre - MG",150,3,2,1,,R$ 630.000,-22.223582,-45.934907
2537755374,Casa,"Avenida Doutor Otto Emílio Stephan - Residencial Serra Morena, Pouso Alegre - MG",300,3,4,,,R$ 1.200.000,-22.223582,-45.934907
2537755376,Apartamento,"Rua Dom Nery, 30 - Centro, Pouso Alegre - MG",340,3,3,2,,R$ 1.400.000,-22.231691,-45.93627
2536454133,Casa,"Parque Real, Pouso Alegre - MG",84,3,2,3,,R$ 310.000,-22.223582,-45.934907
2536454352,Casa,"Colina de Santa Barbara, Pouso Alegre - MG",210,3,5,,,R$ 715.000,-22.223582,-45.934907
2532150118,Maria,"Rua Santo Agostinho, 133 - Vila Antonio Augusto Luiz, Caçapava - SP",63,2-3,2-4,1-2,,R$ 249.900,-27.659999,-52.261719
2536454338,Apartamento,"Residencial Parque dos Fontes, Pouso Alegre - MG",65,2,1,1,,R$ 210.000,-22.223582,-45.934907
2526771290,Casa,"Residencial Asturias, Pouso Alegre - MG",296,3,1,3,,R$ 1.600.000,-23.301898,-51.170472
2538264977,Casa,"Jardim Floresta, Pouso Alegre - MG",150,3,3,3,,R$ 580.000,-22.223582,-45.934907
2537857418,Casa,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",120,3,1,1,,R$ 450.000,-22.258217,-45.930035
2537935771,Casa,"Rua Henrique João de Avelar, 21 - Residencial Morumbi, Pouso Alegre - MG",70,2,2,,,R$ 300.000,-22.223582,-45.934907
2537753111,Casa,"Avenida José Aurélio Garcia, 12 - Colina de Santa Barbara, Pouso Alegre - MG",300,4,4,4,,R$ 890.000,-22.227504,-45.950274
2520256478,Residencial,"Avenida Ministro Urbano Marcondes, 99 - Vila Paraiba, Guaratinguetá - SP",149-154,3,3,2,,R$ 1.025.000,-22.809859,-45.190596
2537754717,Apartamento,"Rua Lourdes Faria de Oliveira - São Carlos, Pouso Alegre - MG",96,3,2,1,,R$ 355.000,-22.223582,-45.934907
2537528091,Casa,"Cidade Vergani, Pouso Alegre - MG",67,2,2,1,,R$ 260.000,-22.223582,-45.934907
2537755004,Apartamento,"Avenida Gonçalo Benedito Coelho, 21 - Centro, Pouso Alegre - MG",100,3,2,,,R$ 550.000,-22.223582,-45.934907
2537755290,Apartamento,"Rua Neyde Lima da Costa - Residencial Parque dos Fontes, Pouso Alegre - MG",55,2,1,1,,R$ 240.000,-22.223582,-45.934907
2536454351,Apartamento,"Paraíso, Pouso Alegre - MG",63,2,2,,,R$ 250.000,-22.31667,-45.7
2537755005,Apartamento,"Avenida Francisca Ricardina de Paula - Alfredo Custodio de Paula, Pouso Alegre - MG",84,3,2,,,R$ 380.000,-22.223582,-45.934907
2526686618,Chácaras,Tuiuti - SP,1000,,,,,R$ 85.000,-22.813542,-46.692365
2523765699,Apartamento,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",55,2,1,1,,R$ 185.000,-22.258217,-45.930035
2537753400,Casa,"Rua Ida Baganha - Buritis, Pouso Alegre - MG",162,3,4,2,,R$ 790.000,-22.223582,-45.934907
2537753624,Apartamento,"Avenida Vereador Celso Goulart Vilela, 10 - Residencial Santa Rita, Pouso Alegre - MG",90,2,2,2,,R$ 400.000,-22.223582,-45.934907
2538264978,Casa,"Parque Real, Pouso Alegre - MG",96,2,2,1,,R$ 300.000,-22.223582,-45.934907
2536452614,Casa,"Parque Real, Pouso Alegre - MG",190,4,2,2,,R$ 450.000,-22.223582,-45.934907
2537755291,Casa,"Avenida Maria da Glória Campos - Pousada dos Campos, Pouso Alegre - MG",252,3,2,3,,R$ 1.400.000,-22.223582,-45.934907
2460315194,Ponta,Piracaia - SP,1000-5000,,,,,"A partir de
                    R$ 295.000",-23.046845,-46.3005
2517961699,Lote/Terreno,"Aeroporto, Pouso Alegre - MG",126445,,,,,R$ 7.000.000,-22.223582,-45.934907
2536452616,Casa,"Centro, Pouso Alegre - MG",300,4,3,2,,R$ 1.100.000,-22.223582,-45.934907
2517527788,Casa,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",360,4,3,4,,R$ 2.000.000,-22.258217,-45.930035
2537753108,Apartamento,"Rua Salvador dos Santos Nora - Santa Dorotéia, Pouso Alegre - MG",76,2,2,2,,R$ 380.000,-22.223582,-45.934907
2537753629,Casa,"Rua Cinco, 26 - Loteamento Belavilla I, Pouso Alegre - MG",285,5,7,2,,R$ 1.400.000,-22.223582,-45.934907
2520375432,Casa,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",220,4,3,4,,R$ 1.650.000,-22.258217,-45.930035
2531351324,Morada,"Rodovia Elzio Mariotoni, s/n - Jardim Europa, Mogi Mirim - SP",42,2,1,1,,R$ 136.490,-22.43194,-46.95778
2527131831,Lote/Terreno,"Morada do Sol, Pouso Alegre - MG",171000,,,,,R$ 11.970.000,-22.223582,-45.934907
2528222705,Galpão/Depósito/Armazém,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",2000,,8,8,,"R$ 30.000
                      /Mês",-22.258217,-45.930035
2535743473,Fazenda/Sítio/Chácara,"Area Rural de Pouso Alegre, Pouso Alegre - MG",63000,5,3,1,,R$ 800.000,,
2537528492,Cobertura,"Residencial Santa Rita II, Pouso Alegre - MG",120,2,3,2,,R$ 370.000,-16.720832,-49.36194
2509985783,Lote/Terreno,"Residencial Santa Rita II, Pouso Alegre - MG",317,,,,,R$ 221.900,-16.720832,-49.36194
2538765044,Apartamento,"Santo Antonio, Pouso Alegre - MG",77,3,2,2,,R$ 729.000,-18.51919,-40.34983
2535503026,Casa,"São Carlos, Pouso Alegre - MG",166,3,1,2,,R$ 800.000,-22.223582,-45.934907
2528227938,Portal,"Avenida Presidente Tancredo de Almeida Neves, 1649 - Jardim Nossa Senhora das Graças, Mogi Guaçu - SP",56,2,2,1,,,-22.362523,-46.954506
2537753109,Apartamento,"Rua Ibiraci José do Lago, 85 - Santa Rita, Pouso Alegre - MG",144,3,2,2,,R$ 700.000,-22.268713,-45.934458
2536453693,Casa,"Árvore Grande, Pouso Alegre - MG",103,2,2,2,,R$ 370.000,-21.511293,-44.903082
2535844480,Casa,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",100,2,2,2,,R$ 450.000,-22.258217,-45.930035
2536364398,Ponto,"Centro, Pouso Alegre - MG",400,,2,,,R$ 900.000,-22.223582,-45.934907
2528752923,Casa,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",150,3,1,1,,R$ 365.000,-22.258217,-45.930035
2535320488,Imóvel,"Parque Real, Pouso Alegre - MG",1,2,1,1,,R$ 195.000,-22.223582,-45.934907
2524365020,PORTAL,"Avenida Presidente Tancredo de Almeida Neves, 1.661 - Jardim Nossa Senhora das Graças, Mogi Guaçu - SP",55,2,1,1,,,-22.118815,-46.683995
2538264687,Casa,"Parque Real, Pouso Alegre - MG",96,3,2,1,,R$ 385.000,-22.223582,-45.934907
2536679421,Lote/Terreno,"São Geraldo, Pouso Alegre - MG",250,,,,,R$ 70.000,-22.223582,-45.934907
2513145881,Lote/Terreno,"São João, Pouso Alegre - MG",0,,,,,R$ 4.000.000,-22.223582,-45.934907
2493011853,Chácara,Pouso Alegre - MG,470,4,6,15,,R$ 890.000,-22.223582,-45.934907
2537753625,Apartamento,"Rua Itamar Vieira Camargo - Nha Chica, Pouso Alegre - MG",110,3,2,2,,R$ 450.000,-22.223582,-45.934907
2523037763,Lote/Terreno,"Avenida Doutor João Crescêncio Ribeiro - Santo Expedito III, Pouso Alegre - MG",1220,,,,,R$ 241.094,-22.223582,-45.934907
2531811611,Bosque,"Rua Karina Gomes Faria, 50 - Urbanova I, São José dos Campos - SP",110-135,2-3,2,2,,,-23.211394,-45.971207
2517731422,Casa,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",150,3,1,2,,R$ 350.000,-22.258217,-45.930035
2535742678,Apartamento,"Jardim Aureliano, Pouso Alegre - MG",68,2,2,1,,R$ 350.000,-24.21451,-51.7227
2532092918,Apartamento,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",70,2,1,1,,R$ 220.000,-22.258217,-45.930035
2517269795,Apartamento,"Residencial Santa Rita, Pouso Alegre - MG",150,3,1,2,,R$ 470.000,-22.223582,-45.934907
2537755289,Apartamento,"Rua Professor Inácio Loyola Pires - Centro, Pouso Alegre - MG",86,3,2,2,,R$ 500.000,-22.223582,-45.934907
2537754559,Apartamento,"Rua Anna Maria Beraldo - Residencial Santa Rita, Pouso Alegre - MG",52,2,2,1,,R$ 310.000,-22.223582,-45.934907
2493437586,ATTUALE,"Rua República de Israel, 120 - Jardim Oswaldo Cruz, São José dos Campos - SP",56-73,2-3,2,1-2,,R$ 373.000,-23.236577,-45.859225
2536454025,Apartamento,"Centro, Pouso Alegre - MG",105,3,2,1,,R$ 490.000,-22.223582,-45.934907
2489161986,Fazenda/Sítio/Chácara,Pouso Alegre - MG,169400,,,,,R$ 350.000,-22.223582,-45.934907
2518902391,Casa,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",220,3,1,2,,R$ 475.000,-22.258217,-45.930035
2537754720,Casa,"Rua José Lázaro Coutinho - Cidade Vergani, Pouso Alegre - MG",70,2,1,1,,R$ 190.000,-22.223582,-45.934907
2536453698,Apartamento,"Jardim Califórnia, Pouso Alegre - MG",50,2,1,1,,R$ 150.000,-22.223582,-45.934907
2536452229,Apartamento,"Santa Rita, Pouso Alegre - MG",65,2,2,1,,R$ 260.000,-22.223582,-45.934907
2501844019,Parque,"Estrada Municipal Nelson Tavares da Silva - Bom Retiro, São José dos Campos - SP",38-53,2,1,1,,R$ 162.690,-23.236577,-45.859225
2536454134,Casa,"Santo Expedito III, Pouso Alegre - MG",136,2,2,2,,R$ 350.000,-17.223984,-46.86752
2512074202,Casa,"Francisca Augusta Rios, Pouso Alegre - MG",202,3,5,5,,R$ 1.000.000,-22.223582,-45.934907
2536454514,Apartamento,"Santa Rita, Pouso Alegre - MG",78,2,2,1,,R$ 295.000,-22.223582,-45.934907
2536452293,Casa,"Parque Real, Pouso Alegre - MG",186,3,2,,,R$ 550.000,-22.223582,-45.934907
2514579538,Casa,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",210,3,3,4,,R$ 850.000,-22.258217,-45.930035
2537858408,Fazenda/Sítio/Chácara,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",2000,3,1,4,,R$ 350.000,-22.258217,-45.930035
2536454514,Apartamento,"Santa Rita, Pouso Alegre - MG",78,2,2,1,,R$ 295.000,-22.223582,-45.934907
2522890538,LIKE,"Rua das Chácaras, 195 - Jardim Oriente, São José dos Campos - SP",50-51,2,2,1,,,-23.242898,-45.893849
2536452293,Casa,"Parque Real, Pouso Alegre - MG",186,3,2,,,R$ 550.000,-22.223582,-45.934907
2514579538,Casa,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",210,3,3,4,,R$ 850.000,-22.258217,-45.930035
2537858408,Fazenda/Sítio/Chácara,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",2000,3,1,4,,R$ 350.000,-22.258217,-45.930035
2518536905,Casa,"Parque Real, Pouso Alegre - MG",71,2,1,1,,R$ 200.000,-22.223582,-45.934907
2538871796,Casa,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",320,3,3,2,,R$ 1.700.000,-22.258217,-45.930035
2536453252,Casa,"Costa Rios, Pouso Alegre - MG",64,3,1,2,,R$ 330.000,40.27978,-8.47946
2495959608,Serras,"Avenida Professor Odair da Silva Pinto, 0 - Guaxinduva, Atibaia - SP",384,,,,,,-21.718805,-47.291719
2537755287,Apartamento,"Rua Hélcio Alfredo de Carvalho - Paraíso, Pouso Alegre - MG",66,2,2,2,,R$ 320.000,-22.223582,-45.934907
2537528092,Apartamento,"Cidade Vergani, Pouso Alegre - MG",177,3,3,2,,R$ 470.000,-22.223582,-45.934907
2536454026,Apartamento,"Pão de Açucar, Pouso Alegre - MG",80,2,2,1,,R$ 230.000,-9.743095,-37.432672
2536453698,Apartamento,"Jardim Califórnia, Pouso Alegre - MG",50,2,1,1,,R$ 150.000,-22.223582,-45.934907
2536454520,Casa,"Buritis, Pouso Alegre - MG",162,3,3,4,,R$ 790.000,-22.223582,-45.934907
2538069794,Casa,"Boa Vista, Pouso Alegre - MG",380,3,3,4,,R$ 700.000,-22.491917,-45.996184
2504240338,Elementum,"Estrada Municipal Luciano Rocha Peçanha, 2795 - Cachoeira , Atibaia - SP",360,,,,,,-23.3801,-46.2433
1039763300,Lote/Terreno,"Rua Maria José Soares Domingues, 1 - Monte Azul, Pouso Alegre - MG",220,,,,,R$ 65.000,-22.207807,-45.90521
2480471094,Lote/Terreno,"Rodovia JK - BR 459, 103 - Fatima, Pouso Alegre - MG",4000,,,,,R$ 2.600.000,-22.223582,-45.934907
2536453833,Apartamento,"Nova Pouso Alegre, Pouso Alegre - MG",124,3,3,2,,R$ 1.060.000,-22.223582,-45.934907
2536454349,Casa,"Portal Vila Verde, Pouso Alegre - MG",70,2,2,1,,R$ 210.000,-22.223582,-45.934907
2520683685,Casa,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",65,2,1,1,,R$ 190.000,-22.258217,-45.930035
2535457228,Casa,"Setvillage Las Palmas, Pouso Alegre - MG",200,3,2,2,R$ 270,R$ 1.200.000,28.115784,-15.439151
2493439258,Residencial,"Avenida Resedás, 201 - Loteamento Terra Brasilis, São José dos Campos - SP",48,2,1,1,,R$ 190.000,-23.246133,-45.823613
2536454135,Casa,"São Joaquim, Pouso Alegre - MG",252,3,4,3,,R$ 890.000,-22.223582,-45.934907
2536454345,Apartamento,"Santa Dorotéia, Pouso Alegre - MG",120,3,4,2,,R$ 760.000,-22.223582,-45.934907
2523883946,Lote/Terreno,"Fatima, Pouso Alegre - MG",60000,,,,,R$ 18.000.000,-22.223582,-45.934907
2530410383,Apartamento,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",75,2,1,1,,"R$ 1.500
                      /Mês",-22.258217,-45.930035
2537515643,Apartamento,"Santa Edwiges Ribeirao das Mortes, Pouso Alegre - MG",85,3,2,2,,R$ 400.000,-22.223582,-45.934907
2528976573,Galpão/Depósito/Armazém,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",500,,4,,,R$ 950.000,-22.258217,-45.930035
2531351169,Campo,"Avenida Nicanor Reis, 1520 - Jardim Torrao De Ouro, São José dos Campos - SP",35-42,1-2,1,1,,R$ 179.490,-23.265058,-45.86589
2520684319,Fazenda/Sítio/Chácara,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",150,3,1,10,,R$ 500.000,-22.258217,-45.930035
2535906858,Casa,"Francisca Augusta Rios, Pouso Alegre - MG",85,2,1,3,,R$ 280.000,-22.223582,-45.934907
2531165597,Casa,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",186,3,1,5,,R$ 350.000,-22.258217,-45.930035
2536454147,Casa,"Fatima III, Pouso Alegre - MG",443,3,3,4,,R$ 1.100.000,-22.224368,-45.930124
2535743083,Casa,"Cidade Vergani, Pouso Alegre - MG",61,2,1,1,,R$ 170.000,-22.223582,-45.934907
2536454802,Cobertura,"Santa Rita, Pouso Alegre - MG",100,3,2,,,R$ 400.000,-22.223582,-45.934907
2538950219,Lote/Terreno,"Algodao, Pouso Alegre - MG",286000,1,,,,R$ 9.000.000,-22.223582,-45.934907
2537439355,Nazaré,Nazaré Paulista - SP,600,,,,,R$ 55.000,-23.193884,-46.376418
2523763524,Apartamento,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",70,2,1,1,,R$ 240.000,-22.258217,-45.930035
2535906859,Casa,"Joaquim Jose Franco, Pouso Alegre - MG",392,4,3,3,,R$ 1.200.000,-22.223582,-45.934907
2538948253,Lote/Terreno,"Ipiranga, Pouso Alegre - MG",10,,1,,,R$ 5.082.000,-22.223582,-45.934907
2536454023,Casa,"Altaville, Pouso Alegre - MG",191,3,3,1,,R$ 450.000,-22.223582,-45.934907
2536454145,Apartamento,"Residencial Parque dos Fontes, Pouso Alegre - MG",50,2,1,1,,R$ 170.000,-22.223582,-45.934907
2536452742,Casa,"Jardim Altaville, Pouso Alegre - MG",250,4,5,4,,R$ 2.200.000,-22.223582,-45.934907
2528356263,La,"Avenida Milton Fortunato Guglielminet, S/N - Colinas do Castelo, Jaguariúna - SP",250-400,,,,,,-22.688234,-46.997183
2536454026,Apartamento,"Pão de Açucar, Pouso Alegre - MG",80,2,2,1,,R$ 230.000,-9.743095,-37.432672
2521330780,Galpão/Depósito/Armazém,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",700,,6,4,,R$ 10.500,-22.258217,-45.930035
2536584202,Galpão/Depósito/Armazém,"Vista Alegre, Pouso Alegre - MG",2000,,10,,,"R$ 30.000
                      /Mês",-22.223582,-45.934907
2536453826,Apartamento,"Pão de Açucar, Pouso Alegre - MG",88,3,2,2,,R$ 220.000,-9.743095,-37.432672
2536454708,Apartamento,"Paraíso, Pouso Alegre - MG",63,2,2,,,R$ 250.000,-22.31667,-45.7
2538264880,Casa,"Parque Real, Pouso Alegre - MG",98,2,2,1,,R$ 260.000,-22.223582,-45.934907
2523635504,Parque,"Avenida Joaquim Bernardino de Souza, s/n - Vila Nova Aliança , Jacareí - SP",38-39,2,1,1,,R$ 149.990,-23.302904,-45.957015
2537515644,Casa,"Jardim Aureliano, Pouso Alegre - MG",157,3,2,1,,R$ 550.000,-24.21451,-51.7227
2535504905,Casa,"Residencial Monte Carlo, Pouso Alegre - MG",130,2,1,2,,R$ 350.000,-22.223582,-45.934907
2536815724,Casa,"Residencial Monte Carlo, Pouso Alegre - MG",95,2,1,2,,R$ 300.000,-22.223582,-45.934907
2536454368,Casa,"São Camilo, Pouso Alegre - MG",160,4,3,1,,R$ 450.000,-18.205508,-45.227506
2535233487,Apartamento,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",105,2,1,1,,R$ 400.000,-22.258217,-45.930035
2528082922,Apartamento,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",80,3,1,1,,R$ 500.000,-22.258217,-45.930035
2446790909,Parque,"Avenida Joaquim Bernardino de Souza, 498 - Vila Nova Aliança , Jacareí - SP",39,2,1,1,,R$ 160.690,-23.302904,-45.957015
2532836974,Casa,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",160,3,2,2,,R$ 600.000,-22.258217,-45.930035
2513349598,Apartamento,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",70,2,2,2,,R$ 240.000,-22.258217,-45.930035
2533220823,Fazenda/Sítio/Chácara,"Palmeiras, Pouso Alegre - MG",100420000,3,1,10,,R$ 10.375.000,-22.223582,-45.934907
2531178515,Chácara,"Área Rural, sn - Area Rural de Pouso Alegre, Pouso Alegre - MG",250,3,6,10,R$ 100,R$ 805.600,,
2536453696,Apartamento,"Paraíso, Pouso Alegre - MG",73,2,2,1,,R$ 250.000,-22.31667,-45.7
2512692724,Casa,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",80,2,2,1,,R$ 210.000,-22.258217,-45.930035
2517276437,Shambala,"Rua Ouriço do Mar, 0 - Condominio Residencial Shamballa III, Atibaia - SP",680,,,,,,-23.11996,-46.559836
2537152808,Apartamento,"Jardim Primavera, Pouso Alegre - MG",108,3,2,2,,R$ 650.000,-22.223582,-45.934907
2513203116,Galpão/Depósito/Armazém,"Distrito Industrial CDI, Pouso Alegre - MG",17263,,1,,,"R$ 207.000
                      /Mês",-22.270581,-45.888888
2536240251,Casa,"Vale do Sol, Pouso Alegre - MG",1000,4,3,3,,"R$ 5.000
                      /Mês",-22.223582,-45.934907
2523569282,Apartamento,"Avenida Celso Gama de Paiva, 30 - Fatima III, Pouso Alegre - MG",58,2,2,2,R$ 260,R$ 385.000,-22.216694,-45.917415
2520631111,Apartamento,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",70,2,1,1,,R$ 170.000,-22.258217,-45.930035
2537755382,Apartamento,"Rua Adhemar Cruz, 1 - Centro, Pouso Alegre - MG",150,3,2,1,,R$ 650.000,-22.223582,-45.934907
2531178515,Chácara,"Área Rural, sn - Area Rural de Pouso Alegre, Pouso Alegre - MG",250,3,6,10,R$ 100,R$ 805.600,,
2528359731,Santana,"Rua Heitor Penteado, 1125 - Joaquim Egídio, Campinas - SP",600-1000,,,,,,-22.890701,-46.942734
2536453696,Apartamento,"Paraíso, Pouso Alegre - MG",73,2,2,1,,R$ 250.000,-22.31667,-45.7
2512692724,Casa,"Avenida Moisés Lopes, 45 - Francisca Augusta Rios, Pouso Alegre - MG",80,2,2,1,,R$ 210.000,-22.258217,-45.930035
2536454358,Casa,"Jardim Noronha, Pouso Alegre - MG",150,3,2,8,,R$ 465.000,-23.772992,-46.675012
