type,area,bedroom,bathroom,garage,latitude,longitude,bathroom_per_bedroom,price
Apartamento,100.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,350000.0
Casa,600.0,4.0,4.0,4.0,-21.808695999999998,-46.576769,1.0,2300000.0
Casa,129.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,390000.0
Apartamento,84.0,2.0,2.0,2.0,-21.808695999999998,-46.576769,1.0,425000.0
Apartamento,98.0,3.0,2.0,2.0,-23.519116,-46.406946999999995,0.6666666666666666,750000.0
Casa,280.0,4.0,2.0,3.0,-21.808695999999998,-46.576769,0.5,1490000.0
Apartamento,57.0,1.0,1.0,1.0,-22.118814999999998,-46.683995,1.0,290000.0
Apartamento,128.0,3.0,1.0,2.0,-22.118814999999998,-46.683995,0.3333333333333333,850000.0
Apartamento,70.0,2.0,1.0,1.0,-31.751756,-52.377656,0.5,340000.0
Casa,82.0,2.0,1.0,1.0,-22.131971,-46.312564,0.5,220000.0
Apartamento,100.0,3.0,1.0,1.0,-23.519116,-46.406946999999995,0.3333333333333333,350000.0
Apartamento,68.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,260000.0
Casa,384.0,4.0,6.0,4.0,-21.808695999999998,-46.576769,1.5,2500000.0
Apartamento,106.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,420000.0
Apartamento,75.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,290000.0
Apartamento,46.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,210000.0
Casa,63.0,2.0,1.0,2.0,-22.131971,-46.312564,0.5,230000.0
Casa,290.0,3.0,4.0,4.0,-21.808695999999998,-46.576769,1.3333333333333333,1050000.0
Apartamento,60.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,220000.0
Casa,181.0,4.0,2.0,1.0,-21.808695999999998,-46.576769,0.5,950000.0
Casa,180.0,3.0,3.0,2.0,-21.777785,-46.619565,1.0,660000.0
Casa,75.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,550000.0
Casa,80.0,2.0,2.0,1.0,-22.118814999999998,-46.683995,1.0,320000.0
Casa,75.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,220000.0
Apartamento,102.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,280000.0
Apartamento,230.0,3.0,3.0,1.0,-21.808695999999998,-46.576769,1.0,950000.0
Casa,452.0,4.0,4.0,3.0,-21.808695999999998,-46.576769,1.0,1800000.0
Casa,330.0,4.0,1.0,2.0,-28.453917999999998,-48.945153000000005,0.25,990000.0
Apartamento,150.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,625000.0
Casa,75.0,3.0,1.0,1.0,-23.519116,-46.406946999999995,0.3333333333333333,330000.0
Casa,189.0,2.0,3.0,6.0,-22.118814999999998,-46.683995,1.5,650000.0
Apartamento,65.0,2.0,1.0,1.0,-21.777785,-46.619565,0.5,280000.0
Casa,138.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,546000.0
Casa,110.0,3.0,2.0,2.0,-22.995627,-43.257154,0.6666666666666666,480000.0
Casa,268.0,3.0,3.0,4.0,-21.787361999999998,-46.587752,1.0,650000.0
Apartamento,55.0,2.0,1.0,1.0,-23.519116,-46.406946999999995,0.5,245000.0
Apartamento,57.0,2.0,1.0,1.0,-22.131971,-46.312564,0.5,170000.0
Apartamento,133.0,3.0,2.0,3.0,-21.787361999999998,-46.587752,0.6666666666666666,665900.0
Casa,207.0,3.0,2.0,2.0,-22.885289,-43.328431,0.6666666666666666,800000.0
Casa,170.0,3.0,3.0,4.0,-28.453917999999998,-48.945153000000005,1.0,950000.0
Apartamento,55.0,2.0,1.0,1.0,-31.751756,-52.377656,0.5,215000.0
Apartamento,37.0,2.0,1.0,,-21.808695999999998,-46.576769,0.5,800.0
Apartamento,54.0,2.0,11.0,1.0,-21.808695999999998,-46.576769,5.5,205000.0
Apartamento,125.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,220000.0
Casa,225.0,3.0,1.0,3.0,-21.786054999999998,-46.568707,0.3333333333333333,500000.0
Apartamento,79.0,3.0,1.0,1.0,-23.014179000000002,-45.574445000000004,0.3333333333333333,200000.0
Casa,140.0,3.0,1.0,3.0,-21.786054999999998,-46.568707,0.3333333333333333,600000.0
Apartamento,58.0,3.0,1.0,1.0,-23.014179000000002,-45.574445000000004,0.3333333333333333,310000.0
Casa,358.0,3.0,5.0,4.0,-21.808695999999998,-46.576769,1.6666666666666667,900000.0
Casa,140.0,2.0,3.0,5.0,-21.808695999999998,-46.576769,1.5,790000.0
Apartamento,97.0,2.0,2.0,,-21.808695999999998,-46.576769,1.0,350000.0
Apartamento,48.0,2.0,1.0,1.0,-23.519116,-46.406946999999995,0.5,235000.0
Casa,290.0,3.0,1.0,1.0,-21.588621,-45.456061,0.3333333333333333,420000.0
Apartamento,57.0,2.0,2.0,1.0,-21.788288,-46.551419,1.0,270000.0
Casa,114.0,3.0,1.0,1.0,-21.808695999999998,-46.576769,0.3333333333333333,580000.0
Casa,75.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,220000.0
Casa,101.0,3.0,2.0,2.0,-22.925189000000003,-47.110363,0.6666666666666666,240000.0
Apartamento,190.0,3.0,3.0,2.0,-22.955348,-43.285011,1.0,690000.0
Apartamento,55.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,210000.0
Casa,120.0,4.0,2.0,4.0,-21.808695999999998,-46.576769,0.5,550000.0
Apartamento,55.0,1.0,1.0,,-21.808695999999998,-46.576769,1.0,160000.0
Casa,84.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,270000.0
Apartamento,260.0,4.0,2.0,2.0,-21.808695999999998,-46.576769,0.5,1600000.0
Apartamento,95.0,3.0,2.0,,-21.808695999999998,-46.576769,0.6666666666666666,280000.0
Apartamento,98.0,2.0,2.0,,-21.787886,-46.566184,1.0,320000.0
Casa,75.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,230000.0
Casa,102.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,250000.0
Apartamento,154.0,3.0,5.0,2.0,-21.808695999999998,-46.576769,1.6666666666666667,690000.0
Casa,375.0,2.0,1.0,,-21.808695999999998,-46.576769,0.5,300000.0
Casa,137.0,3.0,1.0,,-22.925189000000003,-47.110363,0.3333333333333333,400000.0
Apartamento,71.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,280000.0
Apartamento,69.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,250000.0
Casa,330.0,3.0,3.0,3.0,-21.808695999999998,-46.576769,1.0,2150000.0
Apartamento,98.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,348000.0
Casa,382.0,4.0,6.0,8.0,-21.808695999999998,-46.576769,1.5,2350000.0
Apartamento,140.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,550000.0
Casa,75.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,220000.0
Casa,109.0,2.0,2.0,2.0,-22.955348,-43.285011,1.0,380000.0
Apartamento,61.0,2.0,2.0,1.0,-23.519116,-46.406946999999995,1.0,215648.0
Apartamento,145.0,3.0,2.0,1.0,-23.519116,-46.406946999999995,0.6666666666666666,340000.0
Apartamento,52.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,160000.0
Apartamento,325.0,4.0,4.0,2.0,-21.808695999999998,-46.576769,1.0,1599000.0
Apartamento,211.0,3.0,1.0,2.0,-23.519116,-46.406946999999995,0.3333333333333333,480000.0
Apartamento,100.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,445000.0
Casa,210.0,3.0,1.0,,-21.808695999999998,-46.576769,0.3333333333333333,1300000.0
Apartamento,42.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,140000.0
Casa,198.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,739000.0
Apartamento,122.0,2.0,2.0,1.0,-21.786054999999998,-46.568707,1.0,280000.0
Casa,147.0,3.0,1.0,,-23.014179000000002,-45.574445000000004,0.3333333333333333,560000.0
Casa,100.0,3.0,3.0,3.0,-23.519116,-46.406946999999995,1.0,480000.0
Apartamento,60.0,2.0,2.0,1.0,-21.788288,-46.551419,1.0,290000.0
Casa,280.0,3.0,3.0,3.0,-21.808695999999998,-46.576769,1.0,800000.0
Apartamento,114.0,3.0,2.0,2.0,-21.801747,-46.564446000000004,0.6666666666666666,450000.0
Apartamento,105.0,3.0,1.0,1.0,-21.808695999999998,-46.576769,0.3333333333333333,400000.0
Apartamento,89.0,2.0,1.0,,-21.787361999999998,-46.587752,0.5,357520.0
Apartamento,108.0,3.0,4.0,1.0,-21.808695999999998,-46.576769,1.3333333333333333,643000.0
Apartamento,50.0,2.0,1.0,6.0,-19.664278,-43.862644,0.5,200000.0
Apartamento,90.0,3.0,2.0,2.0,-21.787361999999998,-46.587752,0.6666666666666666,385000.0
Casa,81.0,2.0,2.0,2.0,-28.453917999999998,-48.945153000000005,1.0,336000.0
Casa,109.0,2.0,3.0,2.0,-22.118814999999998,-46.683995,1.5,395000.0
Apartamento,74.0,2.0,2.0,1.0,-22.118814999999998,-46.683995,1.0,330000.0
Casa,400.0,3.0,4.0,3.0,-21.808695999999998,-46.576769,1.3333333333333333,1250000.0
Casa,150.0,3.0,1.0,2.0,-23.014179000000002,-45.574445000000004,0.3333333333333333,590000.0
Apartamento,52.0,2.0,1.0,1.0,-22.955348,-43.285011,0.5,230000.0
Apartamento,93.0,3.0,2.0,1.0,-21.786054999999998,-46.568707,0.6666666666666666,330000.0
Casa,60.0,2.0,1.0,1.0,-22.131971,-46.312564,0.5,200000.0
Apartamento,60.0,2.0,2.0,1.0,-31.751756,-52.377656,1.0,315000.0
Casa,190.0,2.0,3.0,,-21.808695999999998,-46.576769,1.5,750000.0
Apartamento,89.0,2.0,3.0,2.0,-22.118814999999998,-46.683995,1.5,420000.0
Apartamento,83.0,2.0,2.0,4.0,-22.118814999999998,-46.683995,1.0,270000.0
Apartamento,194.0,4.0,5.0,3.0,-21.808695999999998,-46.576769,1.25,1200000.0
Casa,130.0,2.0,1.0,1.0,-23.01291,-49.880990999999995,0.5,315000.0
Apartamento,65.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,290000.0
Apartamento,102.0,3.0,2.0,2.0,-28.453917999999998,-48.945153000000005,0.6666666666666666,310000.0
Apartamento,87.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,960250.0
Apartamento,103.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,250000.0
Casa,350.0,4.0,4.0,4.0,-21.808695999999998,-46.576769,1.0,1200000.0
Apartamento,150.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,847000.0
Apartamento,50.0,2.0,1.0,6.0,-19.664278,-43.862644,0.5,220000.0
Apartamento,120.0,2.0,2.0,2.0,-21.786054999999998,-46.568707,1.0,275000.0
Casa,82.0,2.0,2.0,2.0,-21.808695999999998,-46.576769,1.0,310000.0
Apartamento,99.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,250000.0
Apartamento,45.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,220000.0
Apartamento,48.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,230000.0
Apartamento,78.0,2.0,2.0,2.0,-21.795123,-46.561417999999996,1.0,390000.0
Apartamento,54.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,170000.0
Apartamento,120.0,3.0,1.0,2.0,-23.014179000000002,-45.574445000000004,0.3333333333333333,420000.0
Apartamento,60.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,300000.0
Apartamento,72.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,360000.0
Apartamento,74.0,2.0,1.0,1.0,-21.787361999999998,-46.587752,0.5,400000.0
Apartamento,44.0,2.0,1.0,1.0,-22.925189000000003,-47.110363,0.5,139000.0
Apartamento,60.0,2.0,1.0,1.0,-23.014179000000002,-45.574445000000004,0.5,220000.0
Apartamento,150.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,350000.0
Apartamento,102.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,370000.0
Casa,265.0,4.0,4.0,3.0,-21.791,-46.588941,1.0,1450000.0
Apartamento,56.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,230000.0
Apartamento,45.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,170000.0
Apartamento,76.0,2.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.5,230000.0
Apartamento,94.0,2.0,1.0,,-21.808695999999998,-46.576769,0.5,180000.0
Apartamento,79.0,3.0,1.0,1.0,-23.014179000000002,-45.574445000000004,0.3333333333333333,240000.0
Apartamento,47.0,2.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.5,170962.0
Apartamento,69.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,250000.0
Casa,391.0,3.0,4.0,,-22.885289,-43.328431,1.3333333333333333,1600000.0
Apartamento,70.0,2.0,2.0,2.0,-22.118814999999998,-46.683995,1.0,260000.0
Apartamento,470.0,3.0,5.0,3.0,-21.808695999999998,-46.576769,1.6666666666666667,2500000.0
Apartamento,56.0,2.0,1.0,1.0,-19.86055,-43.882504,0.5,220000.0
Casa,214.0,3.0,3.0,5.0,-21.808695999999998,-46.576769,1.0,995000.0
Apartamento,65.0,2.0,2.0,1.0,-31.751756,-52.377656,1.0,340000.0
Casa,5000.0,5.0,3.0,13.0,-21.808695999999998,-46.576769,0.6,1200000.0
Casa,247.0,3.0,2.0,2.0,-22.995627,-43.257154,0.6666666666666666,780000.0
Apartamento,70.0,2.0,1.0,2.0,-21.777785,-46.619565,0.5,300000.0
Apartamento,174.0,3.0,2.0,2.0,-21.795123,-46.561417999999996,0.6666666666666666,580000.0
Casa,350.0,1.0,1.0,,-21.808695999999998,-46.576769,1.0,550000.0
Apartamento,60.0,2.0,2.0,2.0,-21.808695999999998,-46.576769,1.0,370000.0
Casa,115.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,400000.0
Casa,168.0,3.0,1.0,2.0,-21.791,-46.588941,0.3333333333333333,950000.0
Casa,209.0,3.0,2.0,3.0,-21.808695999999998,-46.576769,0.6666666666666666,550000.0
Apartamento,64.0,2.0,2.0,1.0,-21.787361999999998,-46.587752,1.0,350000.0
Casa,178.0,2.0,1.0,4.0,-21.808695999999998,-46.576769,0.5,850000.0
Apartamento,54.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,428000.0
Casa,70.0,2.0,1.0,,-22.118814999999998,-46.683995,0.5,250000.0
Apartamento,75.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,300000.0
Apartamento,72.0,2.0,2.0,1.0,-23.014179000000002,-45.574445000000004,1.0,260000.0
Apartamento,114.0,4.0,1.0,2.0,-21.808695999999998,-46.576769,0.25,970000.0
Casa,80.0,3.0,1.0,2.0,-28.453917999999998,-48.945153000000005,0.3333333333333333,315000.0
Casa,85.0,2.0,3.0,2.0,-19.86055,-43.882504,1.5,395000.0
Casa,137.0,3.0,2.0,4.0,-21.787361999999998,-46.587752,0.6666666666666666,900000.0
Casa,212.0,3.0,3.0,2.0,-22.885289,-43.328431,1.0,950000.0
Casa,430.0,4.0,5.0,6.0,-21.808695999999998,-46.576769,1.25,2085000.0
Casa,320.0,3.0,4.0,4.0,-21.808695999999998,-46.576769,1.3333333333333333,1900000.0
Casa,176.0,2.0,2.0,3.0,-21.808695999999998,-46.576769,1.0,530000.0
Casa,98.0,3.0,1.0,2.0,-22.118814999999998,-46.683995,0.3333333333333333,348000.0
Casa,138.0,2.0,2.0,2.0,-21.808695999999998,-46.576769,1.0,380000.0
Apartamento,52.0,2.0,2.0,1.0,-21.787361999999998,-46.587752,1.0,220000.0
Apartamento,50.0,2.0,1.0,,-21.808695999999998,-46.576769,0.5,180000.0
Casa,381.0,4.0,5.0,6.0,-21.808695999999998,-46.576769,1.25,1790000.0
Apartamento,45.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,220000.0
Apartamento,111.0,2.0,1.0,1.0,-22.885289,-43.328431,0.5,290000.0
Casa,120.0,2.0,2.0,2.0,-21.808695999999998,-46.576769,1.0,360000.0
Apartamento,209.0,4.0,4.0,3.0,-21.808695999999998,-46.576769,1.0,1245000.0
Casa,306.0,3.0,5.0,4.0,-21.808695999999998,-46.576769,1.6666666666666667,1300000.0
Apartamento,100.0,3.0,2.0,1.0,-23.519116,-46.406946999999995,0.6666666666666666,320000.0
Casa,90.0,2.0,2.0,2.0,-21.808695999999998,-46.576769,1.0,390000.0
Casa,400.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,1200000.0
Apartamento,54.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,170000.0
Apartamento,79.0,2.0,1.0,1.0,-23.014179000000002,-45.574445000000004,0.5,185000.0
Apartamento,69.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,310000.0
Casa,100.0,3.0,2.0,3.0,-23.519116,-46.406946999999995,0.6666666666666666,480000.0
Casa,235.0,4.0,1.0,2.0,-28.453917999999998,-48.945153000000005,0.25,600000.0
Casa,75.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,220000.0
Apartamento,62.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,280000.0
Casa,70.0,2.0,2.0,2.0,-22.118814999999998,-46.683995,1.0,270000.0
Casa,153.0,3.0,2.0,2.0,-23.519116,-46.406946999999995,0.6666666666666666,750000.0
Casa,200.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,550000.0
Casa,70.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,320000.0
Casa,82.0,2.0,2.0,2.0,-28.453917999999998,-48.945153000000005,1.0,320000.0
Apartamento,90.0,2.0,2.0,1.0,-31.751756,-52.377656,1.0,277000.0
Casa,245.0,4.0,6.0,2.0,-21.808695999999998,-46.576769,1.5,1150000.0
Apartamento,74.0,2.0,2.0,1.0,-21.777785,-46.619565,1.0,330000.0
Casa,370.0,3.0,2.0,4.0,-22.885289,-43.328431,0.6666666666666666,1350000.0
Apartamento,65.0,2.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.5,203000.0
Apartamento,114.0,3.0,1.0,2.0,-23.519116,-46.406946999999995,0.3333333333333333,450000.0
Casa,200.0,2.0,1.0,,-21.808695999999998,-46.576769,0.5,800000.0
Apartamento,96.0,3.0,2.0,3.0,-21.808695999999998,-46.576769,0.6666666666666666,700000.0
Apartamento,82.0,3.0,2.0,2.0,-23.519116,-46.406946999999995,0.6666666666666666,400000.0
Casa,120.0,2.0,3.0,2.0,-23.014179000000002,-45.574445000000004,1.5,520000.0
Apartamento,68.0,2.0,1.0,1.0,-23.014179000000002,-45.574445000000004,0.5,240000.0
Casa,280.0,3.0,4.0,8.0,-21.808695999999998,-46.576769,1.3333333333333333,900000.0
Apartamento,52.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,178000.0
Casa,220.0,3.0,3.0,4.0,-21.808695999999998,-46.576769,1.0,1200000.0
Apartamento,60.0,2.0,2.0,1.0,-22.118814999999998,-46.683995,1.0,330000.0
Apartamento,64.0,2.0,1.0,1.0,-21.804921,-46.601738,0.5,780.0
Casa,152.0,2.0,3.0,2.0,-21.787361999999998,-46.587752,1.5,480000.0
Casa,68.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,220000.0
Apartamento,75.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,370000.0
Apartamento,65.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,240000.0
Apartamento,90.0,2.0,2.0,1.0,-21.777785,-46.619565,1.0,280000.0
Apartamento,65.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,250000.0
Casa,93.0,2.0,1.0,2.0,-22.118814999999998,-46.683995,0.5,270000.0
Apartamento,82.0,2.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.5,197000.0
Apartamento,104.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,349999.0
Casa,130.0,3.0,1.0,3.0,-21.787361999999998,-46.587752,0.3333333333333333,450000.0
Apartamento,70.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,250000.0
Apartamento,109.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,650000.0
Apartamento,55.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,279999.0
Apartamento,75.0,2.0,1.0,1.0,-21.795123,-46.561417999999996,0.5,360000.0
Apartamento,96.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,650000.0
Apartamento,42.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,80000.0
Apartamento,51.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,360000.0
Apartamento,64.0,3.0,1.0,1.0,-19.664278,-43.862644,0.3333333333333333,360000.0
Casa,82.0,2.0,1.0,2.0,-28.453917999999998,-48.945153000000005,0.5,320000.0
Casa,272.0,6.0,3.0,2.0,-21.808695999999998,-46.576769,0.5,1100000.0
Casa,350.0,3.0,4.0,5.0,-21.808695999999998,-46.576769,1.3333333333333333,1100000.0
Apartamento,153.0,3.0,3.0,1.0,-21.795123,-46.561417999999996,1.0,1350000.0
Apartamento,60.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,180000.0
Casa,320.0,3.0,4.0,5.0,-21.808695999999998,-46.576769,1.3333333333333333,1900000.0
Apartamento,140.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,330000.0
Apartamento,87.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,715000.0
Apartamento,82.0,2.0,2.0,1.0,-22.118814999999998,-46.683995,1.0,280000.0
Apartamento,54.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,350000.0
Apartamento,190.0,3.0,4.0,2.0,-21.808695999999998,-46.576769,1.3333333333333333,1150000.0
Casa,254.0,2.0,2.0,5.0,40.844763,-8.394689,1.0,800000.0
Apartamento,93.0,3.0,1.0,1.0,-21.795123,-46.561417999999996,0.3333333333333333,350000.0
Apartamento,84.0,3.0,1.0,2.0,-23.519116,-46.406946999999995,0.3333333333333333,465000.0
Casa,142.0,3.0,2.0,2.0,-21.787361999999998,-46.587752,0.6666666666666666,500000.0
Casa,50.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,229000.0
Casa,496.0,3.0,1.0,4.0,-21.808695999999998,-46.576769,0.3333333333333333,390000.0
Casa,141.0,3.0,2.0,1.0,-23.519116,-46.406946999999995,0.6666666666666666,500000.0
Apartamento,92.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,690000.0
Apartamento,70.0,2.0,1.0,2.0,-22.118814999999998,-46.683995,0.5,230000.0
Casa,110.0,3.0,1.0,1.0,-23.01291,-49.880990999999995,0.3333333333333333,310000.0
Apartamento,75.0,3.0,1.0,2.0,-23.014179000000002,-45.574445000000004,0.3333333333333333,325000.0
Apartamento,82.0,3.0,2.0,2.0,-23.519116,-46.406946999999995,0.6666666666666666,390000.0
Apartamento,70.0,2.0,1.0,,-21.808695999999998,-46.576769,0.5,320000.0
Apartamento,60.0,2.0,1.0,1.0,-23.519116,-46.406946999999995,0.5,250000.0
Casa,528.0,4.0,4.0,3.0,-22.885289,-43.328431,1.0,1450000.0
Apartamento,56.0,2.0,1.0,1.0,-21.788017,-46.571346000000005,0.5,250000.0
Apartamento,65.0,2.0,2.0,1.0,-33.041126,-61.16254,1.0,240000.0
Apartamento,70.0,2.0,1.0,1.0,-22.885289,-43.328431,0.5,430000.0
Apartamento,67.0,2.0,2.0,2.0,-17.733014,-48.636849,1.0,317900.0
Apartamento,100.0,2.0,1.0,,-21.808695999999998,-46.576769,0.5,480000.0
Apartamento,53.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,233000.0
Casa,72.0,2.0,1.0,1.0,-23.471970000000002,-50.24535,0.5,275000.0
Casa,160.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,700000.0
Apartamento,85.0,3.0,2.0,2.0,-21.807201,-46.557738,0.6666666666666666,370000.0
Apartamento,53.0,2.0,1.0,1.0,-21.787361999999998,-46.587752,0.5,220000.0
Apartamento,75.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,305000.0
Apartamento,110.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,700000.0
Apartamento,101.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,1200.0
Casa,100.0,2.0,2.0,2.0,-22.118814999999998,-46.683995,1.0,370000.0
Apartamento,79.0,3.0,2.0,2.0,-23.014179000000002,-45.574445000000004,0.6666666666666666,325000.0
Apartamento,90.0,3.0,1.0,2.0,-21.787361999999998,-46.587752,0.3333333333333333,384090.0
Casa,401.0,3.0,4.0,6.0,-21.808695999999998,-46.576769,1.3333333333333333,3800000.0
Casa,93.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,270000.0
Casa,78.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,330000.0
Casa,200.0,3.0,1.0,4.0,-21.808695999999998,-46.576769,0.3333333333333333,300000.0
Apartamento,89.0,3.0,1.0,2.0,-21.787361999999998,-46.587752,0.3333333333333333,395000.0
Apartamento,62.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,230000.0
Apartamento,60.0,2.0,1.0,1.0,-23.014179000000002,-45.574445000000004,0.5,220000.0
Casa,260.0,3.0,2.0,2.0,-21.787361999999998,-46.587752,0.6666666666666666,650000.0
Casa,316.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,370000.0
Apartamento,38.0,1.0,2.0,1.0,-21.808695999999998,-46.576769,2.0,260000.0
Apartamento,82.0,2.0,2.0,1.0,-23.519116,-46.406946999999995,1.0,287000.0
Casa,189.0,3.0,3.0,20.0,-23.675205,-46.432621000000005,1.0,880000.0
Casa,140.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,280000.0
Apartamento,85.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,770000.0
Apartamento,61.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,350000.0
Casa,330.0,4.0,6.0,4.0,-23.014179000000002,-45.574445000000004,1.5,930000.0
Apartamento,60.0,2.0,1.0,1.0,-23.675205,-46.432621000000005,0.5,175000.0
Casa,140.0,3.0,2.0,4.0,-22.885289,-43.328431,0.6666666666666666,700000.0
Apartamento,58.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,216000.0
Apartamento,76.0,2.0,3.0,1.0,-31.751756,-52.377656,1.5,320000.0
